url,food,course,ingredients,instructions
https://www.kawalingpinoy.com/tiniim-na-manok/,Tiniim na Manok,Main Entree,"1 whole (about 4 to 5 pounds) chicken, 3 cups pineapple juice, 1/2 cup soy sauce, 1/4 cup brown sugar, 1/2 cup pineapple tidbits, 2 shallots, peeled and minced, 4 cloves garlic, peeled and minced, 1 thumb-size ginger, peeled and sliced thinly, 1 tablespoon salt, 1 teaspoon peppercorns, 1/4 cup cornstarch, 1/4 cup water","Rinse chicken, drain well, and pat dry.
In a large pot with a tight-fitting lid, combine pineapple juice, soy sauce, and brown sugar. Bring to a boil, stirring regularly, until sugar is dissolved.
Add pineapple tidbits, shallots, garlic, ginger, salt, and peppercorns.
Add chicken. Lower heat, cover and simmer for about 20 to 30 minutes. Carefully invert chicken (if not fully submerged in the liquid) and continue to cook for another 10 minutes or until chicken is cooked through and thermometer in the thickest part of the chicken reads 165 F.
Gently remove chicken from the pot, place on a serving platter, and keep warm. You can chop chicken into serving pieces if you like. Garnish platter with additional pineapple tidbits if desired.
In a colander, strain marinade mixture and discard aromatics. Return liquid back to the pot and bring to a boil.
In a small bowl, combine cornstarch and water until smooth. Slowly add the cornstarch slurry to the liquid, whisking vigorously to prevent lumps. Continue to cook for about 1 to 2 minutes or until sauce is thickened.
Pour half of the sauce over chicken and place remaining half in a bowl to serve as a dipping sauce. Serve hot."
https://www.kawalingpinoy.com/espasol/,Espasol,"Dessert, Snack","4 1/2 cups glutinous rice flour, 4 cups coconut milk, 2 cups sugar, 1 teaspoon vanilla extract, 1 teaspoon salt","In a skillet over medium heat, toast rice flour, stirring frequently, for about 15 to 20 minutes or until color changes to pale gold and aroma becomes nutty. Set aside 1 cup for coating the espasol.
In a wide pan over medium heat, combine coconut milk, sugar, vanilla extract, and salt. Bring to a boil until sugar and salt are dissolved.
Slowly add 3 1/2 cups of the toasted rice flour, whisking vigorously to prevent lumps. Lower heat and continue to cook, stirring and turning regularly, for about 30 to 40 minutes or until mixture is very sticky and becomes oily.
Dust the bottom of a rectangular baking dish with 1/2 cup of the reserved toasted flour. Transfer mixture into the pan.
With a lightly-greased knife or spatula, spread and flatten the mixture evenly. Sprinkle with the remaining reserved toasted flour.
Cut the espasol into desired lengths and then roll on toasted flour to fully coat. Shake to rid of excess flour and wrap each piece in Japanese paper or banana leaves."
https://www.kawalingpinoy.com/bulanglang-na-hipon/,Bulanglang na Hipon,"Main Entree, Soup","1 pound head-on large shrimp, 7 large ripe guavas, 5 cups water, 1 onion, peeled and quartered, salt to taste, 1 bunch kangkong (water spinach)","Trim tendrils off shrimp. Wash and drain well.
Cut into guavas into halves and using a small spoon, scoop out the seeds.
In a bowl, combine guava seeds and pulp and 1 cup of the water. Using the back of a spoon, mash to extract pulp and strain in a fine-mesh sieve. Reserve the guava juice and discard the seeds.
Trim about 2 inches from the kangkong stalks and discard. Cut kangkong into 3-inch lengths, separating the sturdier stalks from the leaves. Wash thoroughly and drain well. Set aside.
In a large pot over medium heat, combine the remaining 4 cups water, onion, and guavas. Bring to a boil. Lower heat, cover and simmer until guavas begin to soften.
Add the extracted guava juice.
Add shrimp and cook for about 4 to 5 minutes or until shrimp change color and are cooked through.
Season with salt to taste.
Add kangkong and cook for about 30 seconds or until just wilted. Serve hot."
https://www.kawalingpinoy.com/nilasing-na-hipon/,Nilasing na Hipon,Appetizer,"1 pound small shrimp, head-on (51/60 count), 1/2 cup Gin or Rum, 4 cloves garlic, peeled and minced, 2 teaspoons salt, 1 teaspoon pepper, 3/4 cup flour, 1/4 cup corn starch, canola oil","With scissors, trim off tendrils of shrimp. Wash and drain well.
In a bowl, combine shrimp, gin, garlic, 1 teaspoon of the salt, and 1/2 teaspoon of the pepper. Marinate for about 30 minutes. Drain well and discard liquid.
In a bowl, combine flour, cornstarch, the remaining 1 teaspoon salt and 1/2 teaspoon pepper. Dredge shrimp in the mixture until fully coated.
In a wide pan over medium heat, heat about 2 inches of oil. Add shrimp individually and deep-fry until golden and crisp.
With a slotted spoon, remove from oil and drain on a wire rack set over a baking sheet. Serve immediately with spicy vinegar, if desired."
https://www.kawalingpinoy.com/ginataang-kalabasa-sitaw-at-hipon/,"Ginataang Kalabasa, Sitaw at Hipon","Main Entree, Side Dish","1 tablespoon canola oil, 1 onion, peeled and chopped, 3 cloves garlic, peeled and minced, 1 tablespoon fish sauce, 2 cups coconut milk, 2 finger chili peppers, 2 cups kalabasa (kabocha squash), pared, seeded and cut into 2-inch chunks, 2 cups sitaw (long beans), ends trimmed and cut into 3-inch lengths, 1/2 lb large shrimp, tendrils trimmed, salt to taste","In a wide pan over medium heat, heat oil. Add onions and garlic and cook until softened.
Add fish sauce and continue to cook, stirring occasionally, for about 1 minute.
Add coconut milk and chili peppers. Bring to a simmer. Lower heat and continue to cook for about 3 to 5minutes or until slightly reduced.
Add squash and cook for about 3 to 5 minutes or until tender but not falling apart.
Add long beans and cook for 3 to 5 minutes or until tender-crisp.
Add shrimp and continue to cook for about 4 to 5 minutes or color changes.
. Season with salt to taste. Serve hot."
https://www.kawalingpinoy.com/nilagang-baka/,Nilagang Baka,"Main Entree, Soup","2 pounds beef shanks, bone-in, 1 pound beef tendons, 8 cups water, 1 large onion, peeled and quartered, 1 teaspoon peppercorns, 2 tablespoons fish sauce, 3 corn, husked and cut into halves, 2 medium potatoes, peeled and quartered, 1 small cabbage, cut into wedges, 12 green beans, ends trimmed, salt to taste, green onions, optional","In a pot, combine beef shanks, beef tendon, and water. Over medium heat, bring to a boil, skimming scum that floats on top.
When clear of froth, add onions, peppercorns, and fish sauce.
Lower heat, cover and cook at no more than a simmer for about 2 to 2 1/2 hours or until shanks are tender and tendons are soft. Add more water as needed during cooking to maintain about 6 to 7 cups.
Add corn and cook for about 5 to 7 minutes.
Add potatoes and cook for about 5 minutes or until almost tender.
Add green beans and cabbage and cook for another 2 to 4 minutes or until vegetables are tender yet crisp.
Season with salt to taste. Ladle into serving bowls and garnish with chopped green onions, if desired. Serve hot."
https://www.kawalingpinoy.com/ginisang-ampalaya-at-hipon/,Ginisang Ampalaya at Hipon,"Main Entree, Side Dish","4 medium ampalaya, 1 tablespoon canola oil, 1 onion, peeled and thinly sliced, 2 cloves garlic, peeled and minced, 2 large Roma tomatoes, chopped, 1 tablespoon fish sauce, 1/2 pound medium shrimp, peeled and deveined, 1 cup water, 2 eggs, beaten, 1/2 teaspoon sugar, salt and pepper to taste","Cut ampalaya lengthwise and with a spoon, remove seeds and scrape off white pith. Sliced thinly and place in a bowl of cold water until needed. Drain well when ready to use.
In a wide skillet over medium heat, heat oil. Add onions, garlic, and tomatoes. Cook, stirring regularly, until softened.
Add fish sauce and cook for about 1 minute.
Add shrimp and continue to cook, stirring occasionally, until shrimp starts to change color.
Add water and bring to a boil.
Add ampalaya and gently toss to combine. Cook for about 2 to 3 minutes or until tender yet crisp.
In a thin stream, add eggs and gently stir to distribute. Continue to cook for about 1 minute or until eggs have set.
Season with sugar, salt, and pepper to taste. Serve hot."
https://www.kawalingpinoy.com/homemade-kikiam/,Homemade Kikiam,"Appetizer, Main Entree","1 pound ground pork, 1/2 pound shrimp, peeled, deveined and minced, 1 large carrot, peeled and finely chopped, 1 cup water chestnuts, finely chopped, 1/2 cup green onions, chopped, 1 tablespoon Chinese five-spice powder, 2 teaspoons salt, 1/2 teaspoon pepper, 1 tablespoon cornstarch, 2 tablespoons water, 3 bean curd sheets, hard edges trimmed and cut into a 10-inch square, canola oil","In a large bowl, combine ground pork, minced shrimp, water chestnuts, carrots, green onions, five-spice powder, salt, and pepper.
In a small bowl, combine cornstarch and water. Stir until smooth and blended. Add cornstarch slurry to pork mixture and stir to fully combine.
Under warm running water, moisten bean curd sheets and squeeze to rid of excess liquid.
On a flat working surface, place a bean curd sheet. Spoon 1/3 of the pork mixture and spread across the bottom length of the sheet. leaving about 1-inch space on the sides.
Roll the sheet tightly around the filling to form a tight log about 2-inch thick. Moisten the end to seal and twist the edges to lock the pork. Repeat with remaining pork mixture.
Arrange pork rolls on a steamer in a single layer and steam for about 15 to 20 minutes or until set and temperature in the center reads 145 F.
Gently remove kikiam from the steamer and place on a platter to slightly cool. Refrigerate to cool completely.
In a wide pan over medium heat, heat about 2-inch deep of oil to 350 F. Carefully place steamed rolls in a single layer and fry, turning on sides as needed, until heated through and golden and crispy on the outside.
Remove from the pan and let stand for about 5 minutes before slicing into serving portions."
https://www.kawalingpinoy.com/kwek-kwek/,Kwek-kwek,"Appetizer, Snack","36 pieces quail eggs, hard-boiled and peeled, 1 cup flour, 1 packet (8 grams or about 1 1/2 teaspoons) Magic Sarap seasoning powder, 1 teaspoon orange food coloring powder or annnato powder, 1/2 teaspoon salt, 1/2 teaspoon pepper, 1 cup water, canola oil, 1/2 cup vinegar, 1/2 cup ketchup, 1/4 cup brown sugar, 1 tablespoon soy sauce, 4 Thai chili peppers, stemmed and chopped, 2 cups water, 1/3 cup soy sauce, 1 cup brown sugar, 1 head garlic, peeled and minced, 1/4 cup shallots, peeled and chopped, 4 Thai chili peppers, stemmed and chopped, 1 tablespoon flour, 1 tablespoon cornstarch, 1/2 teaspoon salt, 1/2 teaspoon pepper","In a large bowl, combine flour, Magic Sarap seasoning, orange food coloring, salt, and pepper. Whisk until blended.
Add water and whisk until thick, smooth, and evenly colored. Use immediately or let stand for 4 to 5 hours.
In a deep pan over medium heat, heat about 2-inch of oil to 350 F.
In a shallow dish, place remaining 1/4 cup flour. Individually dredge egg in flour and then dip in the orange batter to fully coat.
Carefully place the battered egg in the hot oil. Repeat with remaining eggs.
Deep-fry for about 2 to 4 minutes or until golden brown and crisp, turning on sides as needed.
With a slotted spoon, remove eggs from the pan and drain on a wire rack set over a baking sheet. Serve immediately with choice of dipping sauce."
https://www.kawalingpinoy.com/baked-salmon-with-tamarind-mayo-topping/,Baked Salmon with Tamarind Mayo Topping,Main Entree,"4 (4 ounces each) salmon fillets, salt and pepper to taste, 4 tablespoons mayonnaise, 1 tablespoon tamarind base powder","Wash salmon fillets and pat dry. Season with salt and pepper to taste.
Arrange in a single layer on a parchment-lined baking sheet.
In a bowl, combine mayonnaise and tamarind base powder. Stir until blended.
Spoon tamarind-mayo mixture over fillets and spread across the top to fully cover. 
Bake in a 375 F oven for about 10 to 15 minutes or until fish easily flakes with a fork and top is bubbly and lightly browned. Serve hot."
https://www.kawalingpinoy.com/adobong-sitaw-with-pork/,Adobong Sitaw with Pork,Main Entree,"1 tablespoon canola oil, 1 pound pork belly, cut into thin strips, 1 onion, peeled and sliced thinly, 5 cloves garlic, peeled and minced, 3/4 cup vinegar, 1/4 cup soy sauce, 1/2 cup water, 1 bunch yard long beans (sitaw), ends trimmed and cut into 3-inch lengths, salt and pepper to taste, fried garlic bits, optional","In a skillet over medium heat, heat oil.
Add onions and garlic and cook, stirring occasionally, until softened.
Add pork and cook, stirring occasionally, until lightly browned.
Add vinegar and bring to a boil, uncovered and without stirring, for about 3 to 5 minutes.
Add soy sauce and water. Cover, lower heat and continue to cook until pork is cooked through and sauce is reduced.
Remove the lid and increase the heat to medium. Add long beans and cook, stirring occasionally, for about 3 to 5 minutes or until tender-crisp.
Transfer to a serving platter and garnish with fried garlic bits, if desired. Serve hot."
https://www.kawalingpinoy.com/mango-jelly/,Mango Jelly,Dessert,"1/2 pack (48 grams) clear, unflavored Jelly Mix, 1/2 cup sugar, 3 cups water, 6 large ripe Manila mangoes, 1 cup all-purpose or table cream, 1/2 cup condensed milk, 1 cup cooked sago","In a large pot, combine jelly mix, sugar, and 3 cups water. Over medium heat, cook while stirring into a near boil.
Once it starts to boil, remove from heat and pour the jelly liquid into a baking dish. Allow to cool at room temperature and refrigerate for about 1 hour to completely set. Cut into 1-inch cubes.
Peel mangoes and slice the flesh from the pits. Cut the flesh of the five mangoes into cubes and discard the pit and skin.
In a food processor or blender, process the remaining mango into puree consistency.
In a large bowl, combine all-purpose cream, condensed milk, and mango puree. Stir until blended.
Add mango cubes, gelatin, and sago. Gently stir to distribute.
Refrigerate for about 1 to 2 hours to chill. Serve cold."
